93.294, 147.103, 183.294, 147.103, 183.294, 186.103, 93.294, 186.103
99.565, 148.164, 189.565, 148.164, 189.565, 187.164, 99.565, 187.164
102.707, 149.261, 192.707, 149.261, 192.707, 188.261, 102.707, 188.261
106.297, 150.03, 196.297, 150.03, 196.297, 189.03, 106.297, 189.03
112.106, 150.9, 202.106, 150.9, 202.106, 189.9, 112.106, 189.9
114.124, 151.909, 204.124, 151.909, 204.124, 190.909, 114.124, 190.909
119.166, 152.638, 209.166, 152.638, 209.166, 191.638, 119.166, 191.638
124.079, 153.539, 214.079, 153.539, 214.079, 192.539, 124.079, 192.539
126.594, 154.241, 214.829, 154.241, 214.829, 192.477, 126.594, 192.477
133.424, 155.221, 221.66, 155.221, 221.66, 193.456, 133.424, 193.456
136.435, 155.43, 226.435, 155.43, 226.435, 194.43, 136.435, 194.43
137.641, 157.168, 227.641, 157.168, 227.641, 196.168, 137.641, 196.168
144.504, 157.675, 234.504, 157.675, 234.504, 196.675, 144.504, 196.675
146.224, 158.171, 236.224, 158.171, 236.224, 197.171, 146.224, 197.171
152.569, 159.195, 242.569, 159.195, 242.569, 198.195, 152.569, 198.195
154.962, 159.577, 244.962, 159.577, 244.962, 198.577, 154.962, 198.577
161.353, 160.225, 251.353, 160.225, 251.353, 199.225, 161.353, 199.225
162.89, 160.895, 252.89, 160.895, 252.89, 199.895, 162.89, 199.895
168.902, 161.795, 258.902, 161.795, 258.902, 200.795, 168.902, 200.795
173.796, 162.438, 263.796, 162.438, 263.796, 201.438, 173.796, 201.438
174.538, 163.153, 264.538, 163.153, 264.538, 202.153, 174.538, 202.153
181.173, 163.743, 271.173, 163.743, 271.173, 202.743, 181.173, 202.743
182.814, 164.761, 271.049, 164.761, 271.049, 202.997, 182.814, 202.997
189.48, 165.597, 277.715, 165.597, 277.715, 203.832, 189.48, 203.832
191.053, 165.431, 281.053, 165.431, 281.053, 204.431, 191.053, 204.431
193.073, 167.632, 281.309, 167.632, 281.309, 205.867, 193.073, 205.867
199.001, 168.189, 287.236, 168.189, 287.236, 206.424, 199.001, 206.424
202.791, 168.804, 291.027, 168.804, 291.027, 207.039, 202.791, 207.039
202.313, 169.322, 292.313, 169.322, 292.313, 208.322, 202.313, 208.322
203.914, 170.05, 293.914, 170.05, 293.914, 209.05, 203.914, 209.05
204.358, 171.843, 294.358, 171.843, 294.358, 210.843, 204.358, 210.843
205.328, 171.369, 295.328, 171.369, 295.328, 210.369, 205.328, 210.369
206.928, 172.586, 296.928, 172.586, 296.928, 211.586, 206.928, 211.586
207.904, 173.094, 297.904, 173.094, 297.904, 212.094, 207.904, 212.094
210.371, 173.628, 300.371, 173.628, 300.371, 212.628, 210.371, 212.628
210.547, 174.479, 300.547, 174.479, 300.547, 213.479, 210.547, 213.479
211.686, 175.28, 301.686, 175.28, 301.686, 214.28, 211.686, 214.28
212.697, 176.019, 302.697, 176.019, 302.697, 215.019, 212.697, 215.019
212.507, 176.846, 302.507, 176.846, 302.507, 215.846, 212.507, 215.846
212, 177.685, 302, 177.685, 302, 216.685, 212, 216.685
210.837, 179.438, 300.837, 179.438, 300.837, 218.438, 210.837, 218.438
210.344, 180.362, 300.344, 180.362, 300.344, 219.362, 210.344, 219.362
209.183, 181.968, 299.183, 181.968, 299.183, 220.968, 209.183, 220.968
208.157, 182.592, 298.157, 182.592, 298.157, 221.592, 208.157, 221.592
206.802, 183.64, 296.802, 183.64, 296.802, 222.64, 206.802, 222.64
206.228, 184.513, 296.228, 184.513, 296.228, 223.513, 206.228, 223.513
205.365, 185.83, 295.365, 185.83, 295.365, 224.83, 205.365, 224.83
203.759, 187.738, 293.759, 187.738, 293.759, 226.738, 203.759, 226.738
203.339, 188.556, 293.339, 188.556, 293.339, 227.556, 203.339, 227.556
202.058, 189.169, 292.058, 189.169, 292.058, 228.169, 202.058, 228.169
201.045, 190.78, 291.045, 190.78, 291.045, 229.78, 201.045, 229.78
199.069, 191.55, 290.869, 191.55, 290.869, 231.33, 199.069, 231.33
199.501, 192.797, 289.501, 192.797, 289.501, 231.797, 199.501, 231.797
198.643, 193.645, 288.643, 193.645, 288.643, 232.645, 198.643, 232.645
197.651, 194.295, 287.651, 194.295, 287.651, 233.295, 197.651, 233.295
196.01, 194.492, 287.81, 194.492, 287.81, 234.272, 196.01, 234.272
195.998, 194.908, 285.998, 194.908, 285.998, 233.908, 195.998, 233.908
195.278, 195.181, 285.278, 195.181, 285.278, 234.181, 195.278, 234.181
192.259, 194.866, 284.059, 194.866, 284.059, 234.646, 192.259, 234.646
191.275, 194.862, 283.075, 194.862, 283.075, 234.642, 191.275, 234.642
190.714, 194.049, 282.514, 194.049, 282.514, 233.829, 190.714, 233.829
189.755, 193.322, 281.555, 193.322, 281.555, 233.102, 189.755, 233.102
190.087, 192.318, 280.087, 192.318, 280.087, 231.318, 190.087, 231.318
188.049, 191.679, 278.049, 191.679, 278.049, 230.679, 188.049, 230.679
186.534, 189.869, 278.334, 189.869, 278.334, 229.649, 186.534, 229.649
185.478, 188.828, 277.278, 188.828, 277.278, 228.608, 185.478, 228.608
184.353, 186.931, 276.153, 186.931, 276.153, 226.711, 184.353, 226.711
183.108, 185.992, 274.908, 185.992, 274.908, 225.772, 183.108, 225.772
181.556, 184.59, 273.356, 184.59, 273.356, 224.37, 181.556, 224.37
181.224, 183.387, 273.024, 183.387, 273.024, 223.167, 181.224, 223.167
178.78, 181.186, 270.58, 181.186, 270.58, 220.966, 178.78, 220.966
178.852, 180.276, 270.652, 180.276, 270.652, 220.056, 178.852, 220.056
177.964, 179.105, 269.764, 179.105, 269.764, 218.885, 177.964, 218.885
178.134, 178.719, 268.134, 178.719, 268.134, 217.719, 178.134, 217.719
176.76, 177.527, 266.76, 177.527, 266.76, 216.527, 176.76, 216.527
175.484, 176.312, 265.484, 176.312, 265.484, 215.312, 175.484, 215.312
174.368, 175.547, 264.368, 175.547, 264.368, 214.547, 174.368, 214.547
173.135, 173.611, 263.135, 173.611, 263.135, 212.611, 173.135, 212.611
171.753, 172.858, 261.753, 172.858, 261.753, 211.858, 171.753, 211.858
171.31, 171.288, 261.31, 171.288, 261.31, 210.288, 171.31, 210.288
169.717, 170.84, 259.717, 170.84, 259.717, 209.84, 169.717, 209.84
169.005, 169.487, 259.005, 169.487, 259.005, 208.487, 169.005, 208.487
167.525, 168.829, 257.525, 168.829, 257.525, 207.829, 167.525, 207.829
165.794, 167.866, 255.794, 167.866, 255.794, 206.866, 165.794, 206.866
164.829, 166.006, 254.829, 166.006, 254.829, 205.006, 164.829, 205.006
164.403, 165.848, 252.639, 165.848, 252.639, 204.084, 164.403, 204.084
162.688, 164.889, 250.923, 164.889, 250.923, 203.124, 162.688, 203.124
161.807, 162.863, 250.042, 162.863, 250.042, 201.098, 161.807, 201.098
160.056, 162.142, 250.056, 162.142, 250.056, 201.142, 160.056, 201.142
154.434, 160.274, 246.234, 160.274, 246.234, 200.054, 154.434, 200.054
154.075, 159.385, 245.875, 159.385, 245.875, 199.165, 154.075, 199.165
152.297, 158.353, 244.097, 158.353, 244.097, 198.133, 152.297, 198.133
151.79, 157.475, 241.79, 157.475, 241.79, 196.475, 151.79, 196.475
149.846, 156.666, 241.646, 156.666, 241.646, 196.446, 149.846, 196.446
148.356, 155.15, 240.156, 155.15, 240.156, 194.93, 148.356, 194.93
146.961, 154.369, 238.761, 154.369, 238.761, 194.149, 146.961, 194.149
145.779, 152.709, 237.579, 152.709, 237.579, 192.489, 145.779, 192.489
144.974, 152.196, 236.774, 152.196, 236.774, 191.976, 144.974, 191.976
143.709, 150.692, 235.509, 150.692, 235.509, 190.472, 143.709, 190.472
141.925, 149.724, 233.725, 149.724, 233.725, 189.504, 141.925, 189.504
140.344, 149.126, 232.144, 149.126, 232.144, 188.906, 140.344, 188.906
139.375, 148.147, 229.375, 148.147, 229.375, 187.147, 139.375, 187.147
138.22, 148.347, 228.22, 148.347, 228.22, 187.347, 138.22, 187.347
136.699, 147.065, 226.699, 147.065, 226.699, 186.065, 136.699, 186.065
135.867, 147.102, 225.867, 147.102, 225.867, 186.102, 135.867, 186.102
130.063, 145.476, 221.863, 145.476, 221.863, 185.256, 130.063, 185.256
129.808, 144.378, 221.608, 144.378, 221.608, 184.158, 129.808, 184.158
127.632, 144.372, 219.432, 144.372, 219.432, 184.152, 127.632, 184.152
126.398, 143.493, 218.198, 143.493, 218.198, 183.273, 126.398, 183.273
125.881, 143.419, 217.681, 143.419, 217.681, 183.199, 125.881, 183.199
124.78, 142.914, 216.58, 142.914, 216.58, 182.694, 124.78, 182.694
124.778, 143.217, 214.778, 143.217, 214.778, 182.217, 124.778, 182.217
122.834, 142.498, 214.634, 142.498, 214.634, 182.278, 122.834, 182.278
120.05, 142.128, 211.85, 142.128, 211.85, 181.908, 120.05, 181.908
119.841, 141.216, 211.641, 141.216, 211.641, 180.996, 119.841, 180.996
118.236, 141.283, 208.236, 141.283, 208.236, 180.283, 118.236, 180.283
117.64, 141.449, 207.64, 141.449, 207.64, 180.449, 117.64, 180.449
115.609, 141.091, 207.409, 141.091, 207.409, 180.871, 115.609, 180.871
114.261, 140.748, 206.061, 140.748, 206.061, 180.528, 114.261, 180.528
110.666, 140.098, 202.466, 140.098, 202.466, 179.878, 110.666, 179.878
110.508, 140.074, 202.308, 140.074, 202.308, 179.854, 110.508, 179.854
107.78, 140.403, 199.58, 140.403, 199.58, 180.183, 107.78, 180.183
106.994, 139.638, 198.794, 139.638, 198.794, 179.418, 106.994, 179.418
105.194, 139.871, 196.994, 139.871, 196.994, 179.651, 105.194, 179.651
99.8194, 139.637, 191.619, 139.637, 191.619, 179.417, 99.8194, 179.417
100.095, 139.546, 191.895, 139.546, 191.895, 179.326, 100.095, 179.326
98.5873, 139.762, 190.387, 139.762, 190.387, 179.542, 98.5873, 179.542
95.7928, 139.752, 187.593, 139.752, 187.593, 179.532, 95.7928, 179.532
93.9356, 139.971, 185.736, 139.971, 185.736, 179.751, 93.9356, 179.751
93.8097, 140.188, 185.61, 140.188, 185.61, 179.968, 93.8097, 179.968
94.4195, 139.279, 186.22, 139.279, 186.22, 179.059, 94.4195, 179.059
94.8737, 139.339, 186.674, 139.339, 186.674, 179.119, 94.8737, 179.119
96.1112, 138.438, 187.911, 138.438, 187.911, 178.218, 96.1112, 178.218
98.1996, 138.432, 190, 138.432, 190, 178.212, 98.1996, 178.212
102.608, 137.903, 194.408, 137.903, 194.408, 177.683, 102.608, 177.683
108.034, 137.431, 199.834, 137.431, 199.834, 177.211, 108.034, 177.211
108.641, 136.045, 202.277, 136.045, 202.277, 176.621, 108.641, 176.621
112.672, 135.251, 206.308, 135.251, 206.308, 175.827, 112.672, 175.827
115.812, 134.609, 209.448, 134.609, 209.448, 175.184, 115.812, 175.184
121.612, 133.953, 215.248, 133.953, 215.248, 174.529, 121.612, 174.529
122.945, 132.59, 216.581, 132.59, 216.581, 173.166, 122.945, 173.166
129.083, 131.985, 222.719, 131.985, 222.719, 172.561, 129.083, 172.561
131.12, 130.144, 224.756, 130.144, 224.756, 170.72, 131.12, 170.72
134.265, 129.144, 227.901, 129.144, 227.901, 169.72, 134.265, 169.72
139.216, 128.663, 232.852, 128.663, 232.852, 169.238, 139.216, 169.238
140.547, 127.929, 234.183, 127.929, 234.183, 168.504, 140.547, 168.504
142.475, 127.022, 236.111, 127.022, 236.111, 167.598, 142.475, 167.598
149.927, 126.191, 243.563, 126.191, 243.563, 166.767, 149.927, 166.767
149.932, 125.884, 243.568, 125.884, 243.568, 166.46, 149.932, 166.46
156.954, 124.787, 250.59, 124.787, 250.59, 165.363, 156.954, 165.363
157.948, 124.055, 251.584, 124.055, 251.584, 164.63, 157.948, 164.63
160.135, 123.243, 253.771, 123.243, 253.771, 163.818, 160.135, 163.818
167.048, 122.663, 260.684, 122.663, 260.684, 163.238, 167.048, 163.238
167.165, 122.272, 260.801, 122.272, 260.801, 162.848, 167.165, 162.848
173.002, 120.939, 268.51, 120.939, 268.51, 162.326, 173.002, 162.326
173.152, 119.891, 268.661, 119.891, 268.661, 161.279, 173.152, 161.279
174.221, 118.972, 269.73, 118.972, 269.73, 160.359, 174.221, 160.359
175.825, 119.241, 269.461, 119.241, 269.461, 159.817, 175.825, 159.817
176.345, 119.161, 269.981, 119.161, 269.981, 159.737, 176.345, 159.737
177.92, 119.771, 269.72, 119.771, 269.72, 159.551, 177.92, 159.551
178.922, 120.015, 270.722, 120.015, 270.722, 159.795, 178.922, 159.795
180.569, 120.004, 272.369, 120.004, 272.369, 159.784, 180.569, 159.784
180.811, 120.904, 272.611, 120.904, 272.611, 160.684, 180.811, 160.684
179.875, 121.066, 271.675, 121.066, 271.675, 160.846, 179.875, 160.846
178.891, 122.333, 270.691, 122.333, 270.691, 162.113, 178.891, 162.113
174.328, 122.923, 266.128, 122.923, 266.128, 162.703, 174.328, 162.703
173.209, 124.653, 265.009, 124.653, 265.009, 164.433, 173.209, 164.433
171.262, 128.07, 263.062, 128.07, 263.062, 167.85, 171.262, 167.85
167.095, 128.598, 258.895, 128.598, 258.895, 168.378, 167.095, 168.378
167.097, 131.114, 258.897, 131.114, 258.897, 170.894, 167.097, 170.894
161.287, 131.828, 253.087, 131.828, 253.087, 171.608, 161.287, 171.608
161.444, 133.666, 253.244, 133.666, 253.244, 173.446, 161.444, 173.446
157.323, 138.03, 250.959, 138.03, 250.959, 178.605, 157.323, 178.605
156.079, 138.262, 249.715, 138.262, 249.715, 178.838, 156.079, 178.838
148.979, 141.543, 242.615, 141.543, 242.615, 182.119, 148.979, 182.119
150.214, 142.975, 242.014, 142.975, 242.014, 182.755, 150.214, 182.755
145.83, 144.288, 235.83, 144.288, 235.83, 183.288, 145.83, 183.288
144.819, 145.905, 236.619, 145.905, 236.619, 185.685, 144.819, 185.685
143.467, 146.037, 235.267, 146.037, 235.267, 185.817, 143.467, 185.817
141.043, 147.06, 232.843, 147.06, 232.843, 186.84, 141.043, 186.84
140.354, 146.877, 232.154, 146.877, 232.154, 186.657, 140.354, 186.657
138.446, 145.913, 232.082, 145.913, 232.082, 186.489, 138.446, 186.489
132.642, 144.724, 228.151, 144.724, 228.151, 186.111, 132.642, 186.111
131.87, 143.426, 227.379, 143.426, 227.379, 184.813, 131.87, 184.813
131.05, 142.487, 226.559, 142.487, 226.559, 183.875, 131.05, 183.875
127.436, 140.899, 222.945, 140.899, 222.945, 182.286, 127.436, 182.286
126.289, 139.88, 221.798, 139.88, 221.798, 181.267, 126.289, 181.267
123.951, 138.521, 219.46, 138.521, 219.46, 179.908, 123.951, 179.908
121.656, 136.999, 217.165, 136.999, 217.165, 178.386, 121.656, 178.386
120.851, 135.74, 216.36, 135.74, 216.36, 177.127, 120.851, 177.127
114.15, 133.792, 209.659, 133.792, 209.659, 175.179, 114.15, 175.179
114.58, 132.323, 210.089, 132.323, 210.089, 173.71, 114.58, 173.71
113.375, 131.011, 208.884, 131.011, 208.884, 172.398, 113.375, 172.398
110.929, 129.817, 206.437, 129.817, 206.437, 171.204, 110.929, 171.204
110.564, 128.53, 206.073, 128.53, 206.073, 169.917, 110.564, 169.917
107.091, 127.726, 202.6, 127.726, 202.6, 169.113, 107.091, 169.113
107.382, 127.631, 201.018, 127.631, 201.018, 168.207, 107.382, 168.207
105.451, 128.027, 199.087, 128.027, 199.087, 168.602, 105.451, 168.602
105.584, 128.139, 199.22, 128.139, 199.22, 168.715, 105.584, 168.715
105.863, 128.245, 199.499, 128.245, 199.499, 168.82, 105.863, 168.82
106.605, 128.594, 200.241, 128.594, 200.241, 169.17, 106.605, 169.17
107.333, 129.099, 200.969, 129.099, 200.969, 169.675, 107.333, 169.675
107.876, 129.206, 201.512, 129.206, 201.512, 169.782, 107.876, 169.782
109.103, 129.33, 202.739, 129.33, 202.739, 169.905, 109.103, 169.905
110.011, 129.445, 203.647, 129.445, 203.647, 170.021, 110.011, 170.021
110.963, 129.558, 204.599, 129.558, 204.599, 170.133, 110.963, 170.133
115.931, 129.02, 211.44, 129.02, 211.44, 170.407, 115.931, 170.407
116.813, 128.459, 212.322, 128.459, 212.322, 169.846, 116.813, 169.846
120.859, 127.862, 216.367, 127.862, 216.367, 169.249, 120.859, 169.249
124.53, 127.513, 220.039, 127.513, 220.039, 168.9, 124.53, 168.9
126.69, 127.28, 220.326, 127.28, 220.326, 167.856, 126.69, 167.856
132.225, 126.28, 227.734, 126.28, 227.734, 167.667, 132.225, 167.667
133.065, 125.637, 228.574, 125.637, 228.574, 167.024, 133.065, 167.024
137.896, 124.653, 233.405, 124.653, 233.405, 166.04, 137.896, 166.04
139.763, 121.381, 235.272, 121.381, 235.272, 162.768, 139.763, 162.768
141.868, 119.807, 237.376, 119.807, 237.376, 161.194, 141.868, 161.194
147.027, 117.583, 242.536, 117.583, 242.536, 158.97, 147.027, 158.97
149.164, 113.961, 242.8, 113.961, 242.8, 154.537, 149.164, 154.537
149.863, 112.976, 245.371, 112.976, 245.371, 154.363, 149.863, 154.363
151.931, 108.28, 245.567, 108.28, 245.567, 148.856, 151.931, 148.856
153.089, 107.772, 248.598, 107.772, 248.598, 149.159, 153.089, 149.159
153.815, 106.051, 249.324, 106.051, 249.324, 147.438, 153.815, 147.438
154.727, 105.148, 250.236, 105.148, 250.236, 146.535, 154.727, 146.535
155.022, 105.01, 250.53, 105.01, 250.53, 146.397, 155.022, 146.397
155.804, 105.072, 251.313, 105.072, 251.313, 146.459, 155.804, 146.459
156.303, 105.589, 251.812, 105.589, 251.812, 146.976, 156.303, 146.976
156.625, 106.183, 252.134, 106.183, 252.134, 147.57, 156.625, 147.57
157.257, 106.96, 252.766, 106.96, 252.766, 148.347, 157.257, 148.347
157.626, 107.583, 253.135, 107.583, 253.135, 148.97, 157.626, 148.97
158.424, 108.453, 253.932, 108.453, 253.932, 149.84, 158.424, 149.84
158.743, 108.847, 254.252, 108.847, 254.252, 150.235, 158.743, 150.235
159.063, 110.137, 254.572, 110.137, 254.572, 151.525, 159.063, 151.525
160.313, 111.341, 253.949, 111.341, 253.949, 151.916, 160.313, 151.916
160.953, 112.36, 254.589, 112.36, 254.589, 152.936, 160.953, 152.936
160.472, 113.36, 255.98, 113.36, 255.98, 154.748, 160.472, 154.748
161.346, 113.585, 256.855, 113.585, 256.855, 154.972, 161.346, 154.972
161.975, 114.288, 257.484, 114.288, 257.484, 155.675, 161.975, 155.675
162.39, 115.323, 257.898, 115.323, 257.898, 156.71, 162.39, 156.71
163.073, 115.705, 258.582, 115.705, 258.582, 157.092, 163.073, 157.092
164.289, 117.159, 257.925, 117.159, 257.925, 157.735, 164.289, 157.735
164.201, 118.382, 257.837, 118.382, 257.837, 158.957, 164.201, 158.957
164.698, 119.445, 258.334, 119.445, 258.334, 160.021, 164.698, 160.021
165.98, 119.883, 259.616, 119.883, 259.616, 160.458, 165.98, 160.458
